,unique_key,date,primary_type,description,location_description,arrest,domestic,district,ward,community_area,year,latitude,longitude,Cluster
4619,12169209,2020-09-17 08:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,0,False,8,13.0,64,2020,41.778350403000005,-87.746343973,4
4620,10997789,2017-06-27 04:10:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,OTHER,0,False,8,13.0,62,2017,41.788336119,-87.72302336899999,4
4621,11075884,2017-09-02 04:10:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,0,False,8,13.0,62,2017,41.786552107,-87.722981621,4
4622,10786574,2016-12-17 05:30:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,62,2016,41.788986029,-87.736511362,4
4623,10866669,2017-03-02 06:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,OTHER,0,False,8,13.0,64,2017,41.778452021999996,-87.74048064600001,4
4624,10582256,2016-07-01 12:18:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,0,False,8,13.0,62,2016,41.786902854000004,-87.732775908,4
4625,12342287,2021-04-17 02:10:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,True,8,13.0,64,2021,41.781155911999996,-87.74115969799999,4
4626,11303919,2018-05-02 10:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,0,False,8,13.0,64,2018,41.776273601999996,-87.760056048,4
4627,12018883,2020-03-27 11:48:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,64,2020,41.777422631,-87.751158865,4
4628,11415636,2018-08-16 01:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,0,False,8,13.0,62,2018,41.787150773,-87.734005635,4
4629,10979587,2017-06-12 11:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,0,False,8,13.0,62,2017,41.787005316999995,-87.730332878,4
4630,10368711,2016-01-05 07:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,64,2016,41.775659279,-87.73854132,4
4631,11273058,2018-04-01 01:30:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,62,2018,41.792191001,-87.731707102,4
4632,11966403,2020-01-29 06:15:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,62,2020,41.792235865,-87.73293882,4
4633,11127050,2017-10-23 12:40:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,64,2017,41.776008516,-87.752084526,4
4634,10484658,2016-04-13 10:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,62,2016,41.785829768,-87.733288262,4
4635,11253485,2018-03-11 09:40:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,64,2018,41.775642008,-87.745851745,4
4636,12183925,2020-10-04 02:10:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,False,8,13.0,62,2020,41.786818675999996,-87.73032729399999,4
4637,11502126,2018-11-08 09:40:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,62,2018,41.787015321,-87.73645263799999,4
4638,10688263,2016-09-16 04:30:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,62,2016,41.788630653,-87.72681945299999,4
4639,12075580,2020-06-11 08:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,0,False,8,13.0,64,2020,41.775179173000005,-87.750889531,4
4640,10907565,2017-04-10 04:30:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,64,2017,41.776840071,-87.753176877,4
4641,12005771,2020-03-11 10:15:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),0,False,8,13.0,64,2020,41.777762573000004,-87.73982707100001,4
4642,10503065,2016-04-28 12:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,62,2016,41.792276981,-87.736616516,4
4643,11592919,2019-02-11 07:45:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,1,False,8,13.0,64,2019,41.775355564,-87.760317185,4
4644,12007778,2020-03-13 08:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,64,2020,41.776123138,-87.738555365,4
4645,12230364,2020-11-25 11:58:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,62,2020,41.785904324,-87.726064139,4
4646,12043156,2020-05-03 02:10:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,STREET,0,False,8,13.0,62,2020,41.793146364,-87.72968124799999,4
4647,10967480,2017-05-31 11:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,0,False,8,13.0,64,2017,41.777872358,-87.739829725,4
4648,11436302,2018-08-31 08:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,62,2018,41.788557927,-87.732826465,4
4649,11883999,2019-11-06 11:30:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),0,False,8,13.0,62,2019,41.78670889,-87.73032465600001,4
4650,10645125,2016-08-17 06:03:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,64,2016,41.775137979,-87.753052905,4
4651,12083374,2020-06-20 08:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,False,8,13.0,64,2020,41.777190011,-87.76001855700001,4
4652,11540752,2018-12-19 07:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,64,2018,41.775843176,-87.738546953,4
4653,10385280,2016-01-20 08:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,True,8,13.0,64,2016,41.775136568,-87.753316877,4
4654,11741380,2019-06-29 03:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,64,2019,41.776033999,-87.750614168,4
4655,12262427,2021-01-06 12:01:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,0,False,8,13.0,62,2021,41.785620409,-87.73841259299999,4
4656,12550134,2021-11-24 03:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,62,2021,41.787140691,-87.735230435,4
4657,10910081,2017-04-13 12:01:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,STREET,1,False,8,13.0,64,2017,41.776023983,-87.75678806100001,4
4658,11436405,2018-09-04 02:00:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,0,False,8,13.0,64,2018,41.777872358,-87.739829725,4
4659,11546247,2018-12-25 11:34:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,64,2018,41.775150255,-87.754398254,4
4660,12453311,2021-08-15 09:35:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,True,8,13.0,64,2021,41.777377073000004,-87.75354599299999,4
4661,12026954,2020-04-03 02:30:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,True,8,13.0,64,2020,41.77508445,-87.754409844,4
4662,11601085,2019-02-20 01:20:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,CTA BUS,1,False,8,13.0,62,2019,41.785519673,-87.738567526,4
4663,12449625,2021-08-10 10:05:00 UTC,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,False,8,13.0,62,2021,41.788656738,-87.723970048,4
4664,11836528,2019-09-21 08:15:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,False,8,13.0,62,2019,41.786867124000004,-87.72910213799999,4
4665,10808085,2017-01-05 06:00:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),0,False,8,13.0,64,2017,41.778464185,-87.739116674,4
4666,11097558,2017-09-24 12:01:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,False,8,13.0,64,2017,41.77718326,-87.760315581,4
4667,10688044,2016-09-20 03:15:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,BAR OR TAVERN,0,False,8,13.0,64,2016,41.778464299,-87.73913867,4
4668,10580953,2016-06-29 11:00:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,0,False,8,13.0,64,2016,41.777801822,-87.741051238,4
4669,11506854,2018-11-13 11:00:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,False,8,13.0,62,2018,41.786836897,-87.723899279,4
4670,10691612,2016-09-22 01:00:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,False,8,13.0,64,2016,41.776316717,-87.75770198200001,4
4671,11367402,2018-07-02 02:00:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,False,8,13.0,62,2018,41.792582161,-87.72314077700001,4
4672,11696312,2019-05-22 05:00:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,False,8,13.0,62,2019,41.788998869000004,-87.735286501,4
4673,11851561,2019-10-05 12:00:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,False,8,13.0,64,2019,41.777189645,-87.75994523600001,4
4674,10463884,2016-03-25 08:00:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,False,8,13.0,64,2016,41.781448765,-87.739943405,4
4675,10518514,2016-05-10 10:00:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,False,8,13.0,64,2016,41.776051675,-87.74707616799999,4
4676,11669752,2019-04-28 10:00:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,False,8,13.0,62,2019,41.788829624,-87.737572541,4
4677,11179731,2017-12-16 08:10:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,0,True,8,13.0,62,2017,41.792402351,-87.735394214,4
4678,11734695,2019-06-24 08:30:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,False,8,13.0,64,2019,41.775891618,-87.75556842,4
4679,11282521,2018-04-11 06:17:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,True,8,13.0,64,2018,41.777745742,-87.743486144,4
4680,11154089,2017-11-19 10:45:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,False,8,23.0,62,2017,41.785519673,-87.738567526,4
4681,10710877,2016-10-10 02:30:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,CTA GARAGE / OTHER PROPERTY,0,False,8,13.0,64,2016,41.785613571,-87.741338682,4
4682,11120184,2017-10-15 08:00:00 UTC,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,False,8,13.0,62,2017,41.788725304,-87.72915802700001,4
4683,11727109,2019-06-18 02:40:00 UTC,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,1,False,8,23.0,57,2019,41.79815067,-87.73310366,4
4684,10667814,2016-09-03 08:50:00 UTC,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,RESIDENCE,0,True,8,23.0,57,2016,41.803433215,-87.72835601799999,4
4685,10734750,2016-10-29 03:45:00 UTC,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,0,True,8,23.0,62,2016,41.794130622,-87.734219321,4
4686,10817446,2017-01-10 02:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,False,8,14.0,57,2017,41.809051645,-87.72852324,4
4687,12170813,2020-09-20 12:00:00 UTC,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - GARAGE,0,False,8,14.0,57,2020,41.808842083,-87.727292755,4
4688,10458464,2016-03-23 03:30:00 UTC,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,0,False,8,23.0,62,2016,41.794591289,-87.72319873200001,4
4689,11245591,2018-03-03 01:25:00 UTC,NARCOTICS,POSS: COCAINE,STREET,1,False,8,23.0,57,2018,41.797996012,-87.735547594,4
4690,11163510,2017-11-29 09:18:00 UTC,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,STREET,1,False,8,14.0,57,2017,41.812668153000004,-87.723764525,4
4691,11168658,2017-12-04 07:50:00 UTC,PUBLIC PEACE VIOLATION,PEEPING TOM,ALLEY,0,False,8,23.0,57,2017,41.797464446999996,-87.72940968299999,4
4692,12213008,2020-11-03 01:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,False,8,23.0,62,2020,41.794391355,-87.73422422700001,4
4693,11818522,2019-09-05 01:40:00 UTC,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,0,False,8,14.0,57,2019,41.801315292,-87.73319149,4
4694,11838834,2019-09-23 10:54:00 UTC,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,0,False,8,14.0,57,2019,41.803572341999995,-87.730808415,4
4695,12048923,2020-05-12 12:00:00 UTC,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - GARAGE,0,False,8,14.0,57,2020,41.810951892,-87.72615041700001,4
4696,11105611,2017-10-01 09:10:00 UTC,ROBBERY,ATTEMPT: ARMED-HANDGUN,ALLEY,0,False,8,23.0,62,2017,41.794073895,-87.731766505,4
4697,11377483,2018-07-12 06:35:00 UTC,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,False,8,23.0,62,2018,41.796496524,-87.734281635,4
4698,10755716,2016-11-16 09:07:00 UTC,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,0,False,8,23.0,57,2016,41.798638542,-87.73036686399999,4
4699,11703535,2019-05-29 08:22:00 UTC,BATTERY,PRO EMP HANDS NO/MIN INJURY,OTHER COMMERCIAL TRANSPORTATION,0,False,8,14.0,57,2019,41.818053345,-87.72393724,4
4700,11480690,2018-10-17 10:30:00 UTC,ROBBERY,VEHICULAR HIJACKING,STREET,0,False,8,23.0,57,2018,41.797964029,-87.73309806600001,4
4701,10463827,2016-03-27 08:00:00 UTC,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,0,True,8,14.0,57,2016,41.80515017,-87.723502022,4
4702,10692543,2016-09-23 09:30:00 UTC,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER,0,False,8,23.0,57,2016,41.79978825,-87.72825093700001,4
4703,11132175,2017-10-27 08:00:00 UTC,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,0,False,8,23.0,57,2017,41.807123065999996,-87.733357365,4
4704,11215856,2017-12-31 05:00:00 UTC,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,0,True,8,23.0,57,2017,41.803288693,-87.729575055,4
4705,12384419,2021-06-04 09:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,False,8,14.0,57,2021,41.806877862,-87.732123567,4
4706,10703565,2016-10-03 01:45:00 UTC,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,1,False,8,14.0,57,2016,41.807834376,-87.726667695,4
4707,11797054,2019-08-16 11:08:00 UTC,PUBLIC PEACE VIOLATION,BOMB THREAT,RESTAURANT,0,False,8,23.0,57,2019,41.799901023000004,-87.73511179299999,4
4708,10779164,2016-05-31 12:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,False,8,23.0,62,2016,41.794410583,-87.734227715,4
4709,11039845,2017-07-26 02:30:00 UTC,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,0,False,8,23.0,57,2017,41.807708317,-87.736128549,4
4710,11042165,2017-08-04 10:09:00 UTC,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA STATION,0,False,8,23.0,62,2017,41.800464977,-87.723370404,4
4711,12222564,2020-11-10 01:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,False,8,14.0,57,2020,41.812759736,-87.724992519,4
4712,10945276,2017-05-15 08:36:00 UTC,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,0,False,8,23.0,57,2017,41.806811919,-87.72844894,4
4713,12179884,2020-09-29 11:04:00 UTC,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,0,False,8,14.0,57,2020,41.802314969,-87.72914774600001,4
4714,12202587,2020-10-24 11:58:00 UTC,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,0,False,8,14.0,57,2020,41.80177801,-87.735618804,4
4715,10513538,2016-05-07 01:20:00 UTC,THEFT,ATTEMPT THEFT,RESIDENTIAL YARD (FRONT/BACK),0,False,8,14.0,57,2016,41.812666415,-87.72498973399999,4
4716,11030653,2017-04-25 02:11:00 UTC,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,0,False,8,23.0,57,2017,41.799532089,-87.73752109899999,4
4717,11360632,2018-06-25 03:00:00 UTC,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,0,False,8,23.0,57,2018,41.799490971,-87.734363771,4
4718,12210778,2020-11-03 11:30:00 UTC,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,0,False,8,14.0,57,2020,41.801978507,-87.728311019,4
4719,11551588,2018-12-30 09:20:00 UTC,NARCOTICS,POSS: COCAINE,STREET,1,False,8,22.0,57,2018,41.807679846999996,-87.73857534,4
4720,12244133,2020-12-13 04:00:00 UTC,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,0,False,8,14.0,57,2020,41.812909696,-87.723773239,4
4721,10680224,2016-09-13 11:05:00 UTC,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),1,False,8,23.0,57,2016,41.79969493,-87.72824814799999,4
4722,12554523,2021-11-22 09:00:00 UTC,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,0,False,8,23.0,62,2021,41.794353856,-87.731774889,4
4723,12324738,2021-03-26 06:45:00 UTC,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,0,False,8,14.0,57,2021,41.807674766,-87.73918426799999,4
4724,12366252,2021-05-14 05:00:00 UTC,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,PARKING LOT / GARAGE (NON RESIDENTIAL),0,False,8,23.0,62,2021,41.796777668000004,-87.733464868,4
4725,12489215,2021-09-16 03:00:00 UTC,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,0,False,8,14.0,57,2021,41.810519950999996,-87.724907336,4
4726,10628189,2016-08-06 09:41:00 UTC,NARCOTICS,POSS: HEROIN(BRN/TAN),ALLEY,1,False,8,23.0,57,2016,41.800808546,-87.72918390299999,4
4727,10703457,2016-10-03 01:10:00 UTC,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",0,False,8,14.0,57,2016,41.805421178,-87.72596423200001,4
4728,10740403,2016-11-03 03:15:00 UTC,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,DRIVEWAY - RESIDENTIAL,0,False,8,23.0,57,2016,41.803543984,-87.73325505,4
4729,10907580,2017-04-10 08:11:00 UTC,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,1,False,8,23.0,57,2017,41.80546251,-87.733306837,4
4730,10924133,2017-03-15 03:14:00 UTC,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,0,False,8,23.0,57,2017,41.799532089,-87.73752109899999,4
4731,11778872,2019-08-01 01:30:00 UTC,DECEPTIVE PRACTICE,FORGERY,BANK,0,False,8,23.0,62,2019,41.796216156999996,-87.723245665,4
4732,12061342,2020-05-27 04:42:00 UTC,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,SIDEWALK,0,False,8,14.0,57,2020,41.807216199,-87.72601329999999,4
4733,12015756,2020-03-20 05:00:00 UTC,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT / GARAGE (NON RESIDENTIAL),0,False,8,23.0,62,2020,41.797142365999996,-87.72817680799999,4
4734,11114461,2017-10-10 01:35:00 UTC,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,0,False,8,14.0,57,2017,41.812768107,-87.72865701799999,4
4735,11264809,2018-03-23 09:00:00 UTC,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,0,True,8,23.0,62,2018,41.794130622,-87.734219321,4
4736,11415248,2018-08-15 01:57:00 UTC,ARSON,BY FIRE,STREET,0,False,8,23.0,57,2018,41.805426836,-87.73330717,4
4737,11463804,2018-10-01 07:30:00 UTC,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,0,False,8,23.0,57,2018,41.805259404,-87.733301396,4
4738,11644129,2019-04-04 05:05:00 UTC,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,0,True,8,14.0,57,2019,41.814177159,-87.73465615299999,4
4739,12349509,2021-04-04 02:10:00 UTC,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,0,False,8,23.0,62,2021,41.795683196,-87.733035001,4
4740,10445403,2016-03-11 10:45:00 UTC,NARCOTICS,POSS: COCAINE,ALLEY,1,False,8,23.0,62,2016,41.79603226,-87.723240074,4
4741,10892151,2017-03-21 03:30:00 UTC,KIDNAPPING,CHILD ABDUCTION/STRANGER,SIDEWALK,0,False,8,14.0,57,2017,41.807290478,-87.733359471,4
4742,11657898,2019-04-16 11:00:00 UTC,DECEPTIVE PRACTICE,FORGERY,BANK,0,False,8,14.0,57,2019,41.812500741,-87.723762444,4
4743,11692785,2019-05-19 07:54:00 UTC,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,ALLEY,1,False,8,23.0,62,2019,41.79443688,-87.725649886,4
4744,11028470,2017-07-23 03:00:00 UTC,ROBBERY,ATTEMPT: ARMED-HANDGUN,RESIDENTIAL YARD (FRONT/BACK),0,False,8,23.0,57,2017,41.79997036,-87.72948151,4
4745,11349250,2018-06-15 10:42:00 UTC,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,PARKING LOT/GARAGE(NON.RESID.),1,False,8,23.0,57,2018,41.799938162,-87.734865724,4
4746,12051291,2020-05-14 07:00:00 UTC,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,WAREHOUSE,0,False,8,14.0,57,2020,41.820738278,-87.728284875,4
4747,11417299,2018-08-17 03:07:00 UTC,BURGLARY,HOME INVASION,APARTMENT,0,False,8,23.0,57,2018,41.799746938,-87.73608878200001,4
4748,10400911,2016-02-01 10:00:00 UTC,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,0,False,8,14.0,57,2016,41.805276681,-87.72718331200001,4
4749,10634975,2016-08-10 08:00:00 UTC,THEFT,DELIVERY CONTAINER THEFT,PARKING LOT/GARAGE(NON.RESID.),0,False,8,23.0,62,2016,41.797329542,-87.72672277,4
4750,11028198,2017-07-23 03:00:00 UTC,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,1,True,8,23.0,62,2017,41.794118739,-87.73299459200001,4
4751,12282051,2021-01-21 01:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,False,8,23.0,62,2021,41.795926456,-87.728140572,4
4752,23637,2017-10-12 03:47:00 UTC,HOMICIDE,FIRST DEGREE MURDER,AUTO,0,False,8,14.0,57,2017,41.803361645,-87.72467797799999,4
4753,12378334,2021-05-28 10:15:00 UTC,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,0,True,8,14.0,57,2021,41.803614434,-87.73203304100001,4
4754,26297,2021-09-17 05:46:00 UTC,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,1,False,8,14.0,57,2021,41.801730282,-87.72340608299999,4
4755,12153179,2020-09-01 09:50:00 UTC,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,0,False,8,23.0,57,2020,41.798651295999996,-87.729138151,4
4756,12102737,2020-07-11 05:05:00 UTC,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,0,False,8,14.0,57,2020,41.810781716,-87.72614468799999,4
4757,12184760,2020-10-02 05:39:00 UTC,INTIMIDATION,INTIMIDATION,RESIDENCE,1,False,8,23.0,62,2020,41.796261409,-87.73182672899999,4
4758,11460199,2018-09-28 01:20:00 UTC,NARCOTICS,POSS: BARBITUATES,STREET,1,False,8,23.0,57,2018,41.807321581,-87.73091266700001,4
4759,11482434,2018-10-20 11:00:00 UTC,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,0,False,8,14.0,57,2018,41.803253595,-87.72345032,4
4760,12247124,2020-12-11 12:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),0,False,8,14.0,57,2020,41.806917197,-87.73334828200001,4
4761,11758029,2019-07-15 12:42:00 UTC,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,HOTEL/MOTEL,1,False,8,23.0,62,2019,41.79639731,-87.723251281,4
4762,11789170,2019-08-09 11:00:00 UTC,ASSAULT,AGGRAVATED: OTHER FIREARM,STREET,0,False,8,14.0,57,2019,41.800260379,-87.735610903,4
4763,11433626,2018-09-01 09:53:00 UTC,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,0,False,8,23.0,57,2018,41.801394863,-87.729523149,4
4764,12034849,2020-03-23 09:00:00 UTC,DECEPTIVE PRACTICE,FORGERY,BANK,0,False,8,14.0,57,2020,41.812500741,-87.723762444,4
4765,10979474,2017-06-13 08:20:00 UTC,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENTIAL YARD (FRONT/BACK),0,False,8,14.0,57,2017,41.805453093000004,-87.72473520700001,4
4766,12090821,2020-06-28 06:14:00 UTC,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,0,False,8,23.0,57,2020,41.797672173,-87.731864881,4
4767,12181164,2020-08-13 08:00:00 UTC,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,True,8,14.0,57,2020,41.803370146999995,-87.732024321,4
4768,12272177,2021-01-18 12:05:00 UTC,NARCOTICS,POSSESS - COCAINE,VEHICLE NON-COMMERCIAL,1,False,8,23.0,62,2021,41.793184411999995,-87.725966089,4
4769,11573203,2019-01-11 03:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,BANK,0,False,8,23.0,62,2019,41.796216156999996,-87.723245665,4
4770,10626820,2016-08-04 04:30:00 UTC,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",OTHER,0,False,8,23.0,62,2016,41.797331027,-87.726484377,4
4771,11570179,2019-01-17 06:50:00 UTC,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,0,False,8,14.0,57,2019,41.806876608,-87.723555339,4
